year,CountryPair,agree,IdealPointAll.x,IdealPointAll.y,IdealPointDistance
1969.0,"('Saudi Arabia', 'Thailand')",0.853658536585366,0.04187065000000001,0.04187065000000001,0.9688919
1969.0,"('Singapore', 'Thailand')",0.783783783783784,0.3948148,0.3948148,0.2630036
1970.0,"('Japan', 'Malaysia')",0.742424242424242,0.536134365,0.536134365,1.01097327
1970.0,"('Japan', 'Saudi Arabia')",0.6328125,0.22457144999999995,0.22457144999999995,1.6340991
1970.0,"('Japan', 'Singapore')",0.7890625,0.62065615,0.62065615,0.8419297
1970.0,"('Japan', 'Thailand')",0.84375,0.8498751,0.8498751,0.3834918
1970.0,"('Malaysia', 'Saudi Arabia')",0.8203125,-0.280915185,-0.280915185,0.62312583
1970.0,"('Malaysia', 'Singapore')",0.8671875,0.115169515,0.115169515,0.16904357
1970.0,"('Malaysia', 'Thailand')",0.853846153846154,0.344388465,0.344388465,0.62748147
1970.0,"('Saudi Arabia', 'Singapore')",0.766129032258065,-0.1963934,-0.1963934,0.7921694
1970.0,"('Saudi Arabia', 'Thailand')",0.758064516129032,0.03282554999999998,0.03282554999999998,1.2506073
1970.0,"('Singapore', 'Thailand')",0.895161290322581,0.42891025,0.42891025,0.4584379
1971.0,"('China', 'Japan')",0.708333333333333,-0.058661600000000036,-0.058661600000000036,1.9078308
1971.0,"('China', 'Malaysia')",0.858695652173913,-0.6222929500000001,-0.6222929500000001,0.7805681
1971.0,"('China', 'Saudi Arabia')",0.875,-0.5708238,-0.5708238,0.8835064
1971.0,"('China', 'Singapore')",0.708333333333333,-0.3767842,-0.3767842,1.2715856
1971.0,"('China', 'Thailand')",0.729166666666667,-0.27176095,-0.27176095,1.4816321
1971.0,"('Japan', 'Malaysia')",0.804347826086957,0.33162245,0.33162245,1.1272627
1971.0,"('Japan', 'Saudi Arabia')",0.797979797979798,0.3830916,0.3830916,1.0243244
1971.0,"('Japan', 'Singapore')",0.834745762711864,0.5771312,0.5771312,0.6362452
1971.0,"('Japan', 'Thailand')",0.887931034482759,0.68215445,0.68215445,0.4261987
1971.0,"('Malaysia', 'Saudi Arabia')",0.895833333333333,-0.18053975,-0.18053975,0.1029383
1971.0,"('Malaysia', 'Singapore')",0.860869565217391,0.013499849999999994,0.013499849999999994,0.4910175
1971.0,"('Malaysia', 'Thailand')",0.880530973451327,0.1185231,0.1185231,0.701064
1971.0,"('Saudi Arabia', 'Singapore')",0.813131313131313,0.06496899999999999,0.06496899999999999,0.3880792
1971.0,"('Saudi Arabia', 'Thailand')",0.865979381443299,0.16999225,0.16999225,0.5981257
1971.0,"('Singapore', 'Thailand')",0.905172413793103,0.36403185,0.36403185,0.2100465
1972.0,"('China', 'Japan')",0.623376623376623,0.3150161,0.3150161,2.0572558
1972.0,"('China', 'Malaysia')",0.86,-0.45104605,-0.45104605,0.5251315
1972.0,"('China', 'Saudi Arabia')",0.8671875,-0.50800255,-0.50800255,0.4112185
1972.0,"('China', 'Singapore')",0.78169014084507,-0.19232105000000002,-0.19232105000000002,1.0425815
1972.0,"('China', 'Thailand')",0.782894736842105,-0.1380345,-0.1380345,1.1511546
1972.0,"('Japan', 'Malaysia')",0.745,0.5775818500000001,0.5775818500000001,1.5321243
1972.0,"('Japan', 'Saudi Arabia')",0.74390243902439,0.52062535,0.52062535,1.6460373
1972.0,"('Japan', 'Singapore')",0.776041666666667,0.83630685,0.83630685,1.0146743
1972.0,"('Japan', 'Thailand')",0.8,0.8905934,0.8905934,0.9061012
1972.0,"('Malaysia', 'Saudi Arabia')",0.90625,-0.24543679999999998,-0.24543679999999998,0.113913
1972.0,"('Malaysia', 'Singapore')",0.875,0.0702447,0.0702447,0.51745
1972.0,"('Malaysia', 'Thailand')",0.909090909090909,0.12453125000000001,0.12453125000000001,0.6260231
1972.0,"('Saudi Arabia', 'Singapore')",0.842105263157895,0.0132882,0.0132882,0.631363
1972.0,"('Saudi Arabia', 'Thailand')",0.864197530864197,0.06757475000000002,0.06757475000000002,0.7399361
1972.0,"('Singapore', 'Thailand')",0.910526315789474,0.38325624999999997,0.38325624999999997,0.1085731
1973.0,"('China', 'Japan')",0.640845070422535,0.33654475,0.33654475,1.8173445
1973.0,"('China', 'Malaysia')",0.830985915492958,-0.298784605,-0.298784605,0.54668579
1973.0,"('China', 'Saudi Arabia')",0.890625,-0.5241867,-0.5241867,0.0958816
1973.0,"('China', 'Singapore')",0.814285714285714,-0.241176635,-0.241176635,0.66190173
1973.0,"('China', 'Thailand')",0.816176470588235,-0.2005266,-0.2005266,0.7432018
1973.0,"('Japan', 'Malaysia')",0.755555555555556,0.609887645,0.609887645,1.27065871
1973.0,"('Japan', 'Saudi Arabia')",0.707317073170732,0.38448555,0.38448555,1.7214629
1973.0,"('Japan', 'Singapore')",0.777777777777778,0.667495615,0.667495615,1.15544277
1973.0,"('Japan', 'Thailand')",0.784090909090909,0.7081456500000001,0.7081456500000001,1.0741427
1973.0,"('Malaysia', 'Saudi Arabia')",0.878048780487805,-0.250843805,-0.250843805,0.45080419
1973.0,"('Malaysia', 'Singapore')",0.971910112359551,0.03216626,0.03216626,0.11521594
1973.0,"('Malaysia', 'Thailand')",0.971264367816092,0.072816295,0.072816295,0.19651601
1973.0,"('Saudi Arabia', 'Singapore')",0.851851851851852,-0.193235835,-0.193235835,0.56602013
1973.0,"('Saudi Arabia', 'Thailand')",0.85,-0.1525858,-0.1525858,0.6473202
1973.0,"('Singapore', 'Thailand')",0.977272727272727,0.130424265,0.130424265,0.08130007
1974.0,"('China', 'Japan')",0.7,0.04812109999999997,0.04812109999999997,1.9096658
1974.0,"('China', 'Malaysia')",0.818181818181818,-0.37550134999999996,-0.37550134999999996,1.0624209
1974.0,"('China', 'Saudi Arabia')",0.790697674418605,-0.5251452999999999,-0.5251452999999999,0.763133
1974.0,"('China', 'Singapore')",0.814814814814815,-0.3153061,-0.3153061,1.1828114
1974.0,"('China', 'Thailand')",0.790909090909091,-0.27517165,-0.27517165,1.2630803
1974.0,"('Japan', 'Malaysia')",0.835616438356164,0.5793315499999999,0.5793315499999999,0.8472449
1974.0,"('Japan', 'Saudi Arabia')",0.714285714285714,0.42968759999999995,0.42968759999999995,1.1465328
1974.0,"('Japan', 'Singapore')",0.866197183098592,0.6395268,0.6395268,0.7268544
1974.0,"('Japan', 'Thailand')",0.863013698630137,0.6796612499999999,0.6796612499999999,0.6465855
1974.0,"('Malaysia', 'Saudi Arabia')",0.877551020408163,0.006065149999999991,0.006065149999999991,0.2992879
1974.0,"('Malaysia', 'Singapore')",0.971830985915493,0.21590435,0.21590435,0.1203905
1974.0,"('Malaysia', 'Thailand')",0.972602739726027,0.2560388,0.2560388,0.2006594
1974.0,"('Saudi Arabia', 'Singapore')",0.854166666666667,0.0662604,0.0662604,0.4196784
1974.0,"('Saudi Arabia', 'Thailand')",0.857142857142857,0.10639484999999999,0.10639484999999999,0.4999473
1974.0,"('Singapore', 'Thailand')",0.957746478873239,0.31623405,0.31623405,0.0802689
1975.0,"('China', 'Japan')",0.729166666666667,0.40638840000000004,0.40638840000000004,1.2241172
1975.0,"('China', 'Malaysia')",0.833333333333333,-0.13285555999999998,-0.13285555999999998,0.14562928
1975.0,"('China', 'Saudi Arabia')",0.7625,0.010680549999999997,0.010680549999999997,0.4327015
1975.0,"('China', 'Singapore')",0.804347826086957,0.029284249999999998,0.029284249999999998,0.4699089
1975.0,"('China', 'Thailand')",0.8125,0.03629534999999999,0.03629534999999999,0.4839311
1975.0,"('Japan', 'Malaysia')",0.826086956521739,0.47920304,0.47920304,1.07848792
1975.0,"('Japan', 'Saudi Arabia')",0.827868852459016,0.62273915,0.62273915,0.7914157
