year,CountryPair,agree,IdealPointAll.x,IdealPointAll.y,IdealPointDistance
1957.0,"('Indonesia', 'Thailand')",0.636363636363636,-0.18560394999999996,-0.18560394999999996,1.5025975
1957.0,"('Indonesia', 'United States of America')",0.529411764705882,0.06111064999999999,0.06111064999999999,1.9960267
1957.0,"('Japan', 'Malaysia')",0.838235294117647,0.34592665,0.34592665,0.0991351
1957.0,"('Japan', 'Saudi Arabia')",0.691176470588235,-0.2268207,-0.2268207,1.2446298
1957.0,"('Japan', 'Thailand')",0.939393939393939,0.48059450000000004,0.48059450000000004,0.1702006
1957.0,"('Japan', 'United States of America')",0.867647058823529,0.7273091,0.7273091,0.6636298
1957.0,"('Malaysia', 'Saudi Arabia')",0.705882352941177,-0.27638825,-0.27638825,1.1454947
1957.0,"('Malaysia', 'Thailand')",0.893939393939394,0.43102695,0.43102695,0.2693357
1957.0,"('Malaysia', 'United States of America')",0.794117647058823,0.6777415499999999,0.6777415499999999,0.7627649
1957.0,"('Saudi Arabia', 'Thailand')",0.651515151515151,-0.14172039999999997,-0.14172039999999997,1.4148304
1957.0,"('Saudi Arabia', 'United States of America')",0.558823529411765,0.10499419999999998,0.10499419999999998,1.9082596
1957.0,"('Thailand', 'United States of America')",0.878787878787879,0.8124094,0.8124094,0.4934292
1958.0,"('Indonesia', 'Japan')",0.696969696969697,-0.19392769999999998,-0.19392769999999998,1.5220472
1958.0,"('Indonesia', 'Malaysia')",0.757575757575758,-0.31707284999999996,-0.31707284999999996,1.2757569
1958.0,"('Indonesia', 'Saudi Arabia')",0.878787878787879,-0.8040957,-0.8040957,0.3017112
1958.0,"('Indonesia', 'Thailand')",0.651515151515151,-0.026826499999999975,-0.026826499999999975,1.8562496
1958.0,"('Indonesia', 'United States of America')",0.621212121212121,0.07801835000000007,0.07801835000000007,2.0659393
1958.0,"('Japan', 'Malaysia')",0.909090909090909,0.44395075,0.44395075,0.2462903
1958.0,"('Japan', 'Saudi Arabia')",0.727272727272727,-0.0430721,-0.0430721,1.220336
1958.0,"('Japan', 'Thailand')",0.954545454545455,0.7341971,0.7341971,0.3342024
1958.0,"('Japan', 'United States of America')",0.924242424242424,0.83904195,0.83904195,0.5438921
1958.0,"('Malaysia', 'Saudi Arabia')",0.787878787878788,-0.16621724999999998,-0.16621724999999998,0.9740457
1958.0,"('Malaysia', 'Thailand')",0.893939393939394,0.61105195,0.61105195,0.5804927
1958.0,"('Malaysia', 'United States of America')",0.863636363636364,0.7158968000000001,0.7158968000000001,0.7901824
1958.0,"('Saudi Arabia', 'Thailand')",0.681818181818182,0.1240291,0.1240291,1.5545384
1958.0,"('Saudi Arabia', 'United States of America')",0.651515151515151,0.22887395000000005,0.22887395000000005,1.7642281
1958.0,"('Thailand', 'United States of America')",0.96969696969697,1.00614315,1.00614315,0.2096897
1959.0,"('Indonesia', 'Japan')",0.703703703703704,-0.22523154999999997,-0.22523154999999997,1.4137575
1959.0,"('Indonesia', 'Malaysia')",0.768518518518518,-0.38587889999999997,-0.38587889999999997,1.0924628
1959.0,"('Indonesia', 'Saudi Arabia')",0.875,-0.6809377,-0.6809377,0.5023452
1959.0,"('Indonesia', 'Thailand')",0.62037037037037,0.008195500000000022,0.008195500000000022,1.8806116
1959.0,"('Indonesia', 'United States of America')",0.509259259259259,0.30548335000000004,0.30548335000000004,2.4751873
1959.0,"('Japan', 'Malaysia')",0.898148148148148,0.32099985,0.32099985,0.3212947
1959.0,"('Japan', 'Saudi Arabia')",0.769230769230769,0.025941049999999993,0.025941049999999993,0.9114123
1959.0,"('Japan', 'Thailand')",0.898148148148148,0.71507425,0.71507425,0.4668541
1959.0,"('Japan', 'United States of America')",0.787037037037037,1.0123621,1.0123621,1.0614298
1959.0,"('Malaysia', 'Saudi Arabia')",0.836538461538462,-0.1347063,-0.1347063,0.5901176
1959.0,"('Malaysia', 'Thailand')",0.814814814814815,0.5544269,0.5544269,0.7881488
1959.0,"('Malaysia', 'United States of America')",0.703703703703704,0.85171475,0.85171475,1.3827245
1959.0,"('Saudi Arabia', 'Thailand')",0.682692307692308,0.2593681,0.2593681,1.3782664
1959.0,"('Saudi Arabia', 'United States of America')",0.548076923076923,0.55665595,0.55665595,1.9728421
1959.0,"('Thailand', 'United States of America')",0.87037037037037,1.24578915,1.24578915,0.5945757
1960.0,"('Indonesia', 'Japan')",0.441747572815534,-0.07305249999999996,-0.07305249999999996,2.292447
1960.0,"('Indonesia', 'Malaysia')",0.723300970873786,-0.5774431800000001,-0.5774431800000001,1.28366564
1960.0,"('Indonesia', 'Saudi Arabia')",0.9,-1.06126175,-1.06126175,0.3160285
1960.0,"('Indonesia', 'Thailand')",0.475728155339806,-0.17647040000000003,-0.17647040000000003,2.0856112
1960.0,"('Indonesia', 'United States of America')",0.383495145631068,0.0905745,0.0905745,2.619701
1960.0,"('Japan', 'Malaysia')",0.699029126213592,0.56878032,0.56878032,1.00878136
1960.0,"('Japan', 'Saudi Arabia')",0.49,0.08496175000000006,0.08496175000000006,1.9764185
1960.0,"('Japan', 'Thailand')",0.907766990291262,0.9697531,0.9697531,0.2068358
1960.0,"('Japan', 'United States of America')",0.932038834951456,1.236798,1.236798,0.327254
1960.0,"('Malaysia', 'Saudi Arabia')",0.765,-0.41942893,-0.41942893,0.96763714
1960.0,"('Malaysia', 'Thailand')",0.723300970873786,0.46536242,0.46536242,0.80194556
1960.0,"('Malaysia', 'United States of America')",0.631067961165049,0.73240732,0.73240732,1.33603536
1960.0,"('Saudi Arabia', 'Thailand')",0.52,-0.018456150000000004,-0.018456150000000004,1.7695827
1960.0,"('Saudi Arabia', 'United States of America')",0.425,0.24858875000000002,0.24858875000000002,2.3036725
1960.0,"('Thailand', 'United States of America')",0.849514563106796,1.1333801000000001,1.1333801000000001,0.5340898
1961.0,"('Indonesia', 'Japan')",0.527027027027027,-0.25475464999999997,-0.25475464999999997,2.0854087
1961.0,"('Indonesia', 'Malaysia')",0.650684931506849,-0.44247699999999995,-0.44247699999999995,1.709964
1961.0,"('Indonesia', 'Saudi Arabia')",0.870967741935484,-0.9889176,-0.9889176,0.6170828
1961.0,"('Indonesia', 'Thailand')",0.581081081081081,-0.3335295,-0.3335295,1.927859
1961.0,"('Indonesia', 'United States of America')",0.363013698630137,0.19400150000000005,0.19400150000000005,2.982921
1961.0,"('Japan', 'Malaysia')",0.856164383561644,0.6002273499999999,0.6002273499999999,0.3754447
1961.0,"('Japan', 'Saudi Arabia')",0.588709677419355,0.053786749999999994,0.053786749999999994,1.4683259
1961.0,"('Japan', 'Thailand')",0.851351351351351,0.7091748499999999,0.7091748499999999,0.1575497
1961.0,"('Japan', 'United States of America')",0.835616438356164,1.2367058499999999,1.2367058499999999,0.8975123
1961.0,"('Malaysia', 'Saudi Arabia')",0.709677419354839,-0.1339356,-0.1339356,1.0928812
1961.0,"('Malaysia', 'Thailand')",0.897260273972603,0.5214525,0.5214525,0.217895
1961.0,"('Malaysia', 'United States of America')",0.722222222222222,1.0489835,1.0489835,1.272957
1961.0,"('Saudi Arabia', 'Thailand')",0.645161290322581,-0.024988100000000013,-0.024988100000000013,1.3107762
1961.0,"('Saudi Arabia', 'United States of America')",0.401639344262295,0.5025429,0.5025429,2.3658382
1961.0,"('Thailand', 'United States of America')",0.767123287671233,1.157931,1.157931,1.055062
1962.0,"('Indonesia', 'Japan')",0.5,0.18600945000000002,0.18600945000000002,2.0743111
1962.0,"('Indonesia', 'Malaysia')",0.684782608695652,-0.21074075,-0.21074075,1.2808107
1962.0,"('Indonesia', 'Saudi Arabia')",0.888888888888889,-0.84194485,-0.84194485,0.0184025
1962.0,"('Indonesia', 'Thailand')",0.66304347826087,-0.1569527,-0.1569527,1.3883868
1962.0,"('Indonesia', 'United States of America')",0.391304347826087,0.59763745,0.59763745,2.8975671
1962.0,"('Japan', 'Malaysia')",0.793478260869565,0.8264148,0.8264148,0.7935004
1962.0,"('Japan', 'Saudi Arabia')",0.5,0.19521070000000001,0.19521070000000001,2.0559086
1962.0,"('Japan', 'Thailand')",0.771739130434783,0.8802028500000001,0.8802028500000001,0.6859243
1962.0,"('Japan', 'United States of America')",0.869565217391304,1.6347930000000002,1.6347930000000002,0.823256
1962.0,"('Malaysia', 'Saudi Arabia')",0.708333333333333,-0.2015395,-0.2015395,1.2624082
1962.0,"('Malaysia', 'Thailand')",0.804347826086957,0.48345265000000004,0.48345265000000004,0.1075761
1962.0,"('Malaysia', 'United States of America')",0.684782608695652,1.2380428,1.2380428,1.6167564
1962.0,"('Saudi Arabia', 'Thailand')",0.694444444444444,-0.14775145,-0.14775145,1.3699843
1962.0,"('Saudi Arabia', 'United States of America')",0.402777777777778,0.6068387,0.6068387,2.8791646
1962.0,"('Thailand', 'United States of America')",0.706521739130435,1.29183085,1.29183085,1.5091803
1963.0,"('Indonesia', 'Japan')",0.741935483870968,0.35805790000000004,0.35805790000000004,1.8439202
1963.0,"('Indonesia', 'Malaysia')",0.790322580645161,0.059269000000000016,0.059269000000000016,1.2463424
1963.0,"('Indonesia', 'Saudi Arabia')",0.78,-0.5527657500000001,-0.5527657500000001,0.0222729
1963.0,"('Indonesia', 'Thailand')",0.783333333333333,0.13944204999999998,0.13944204999999998,1.4066885
1963.0,"('Indonesia', 'United States of America')",0.564516129032258,0.6332964,0.6332964,2.3943972
1963.0,"('Japan', 'Malaysia')",0.919354838709677,0.9812291000000001,0.9812291000000001,0.5975778
1963.0,"('Japan', 'Saudi Arabia')",0.66,0.36919435000000006,0.36919435000000006,1.8216473
1963.0,"('Japan', 'Thailand')",0.916666666666667,1.0614021500000002,1.0614021500000002,0.4372317
1963.0,"('Japan', 'United States of America')",0.82258064516129,1.5552565,1.5552565,0.550477
1963.0,"('Malaysia', 'Saudi Arabia')",0.74,0.07040545000000004,0.07040545000000004,1.2240695
1963.0,"('Malaysia', 'Thailand')",0.966666666666667,0.76261325,0.76261325,0.1603461
1963.0,"('Malaysia', 'United States of America')",0.741935483870968,1.2564676000000001,1.2564676000000001,1.1480548
1963.0,"('Saudi Arabia', 'Thailand')",0.7,0.1505785,0.1505785,1.3844156
1963.0,"('Saudi Arabia', 'United States of America')",0.52,0.6444328500000001,0.6444328500000001,2.3721243
1963.0,"('Thailand', 'United States of America')",0.766666666666667,1.33664065,1.33664065,0.9877087
1965.0,"('Japan', 'Malaysia')",0.8625,0.8366338,0.8366338,0.6080424
1965.0,"('Japan', 'Saudi Arabia')",0.723684210526316,0.36152074999999995,0.36152074999999995,1.5582685
1965.0,"('Japan', 'Singapore')",0.565217391304348,0.18723605,0.18723605,1.9068379
1965.0,"('Japan', 'Thailand')",0.9125,0.97110425,0.97110425,0.3391015
1965.0,"('Japan', 'United States of America')",0.7625,1.6547985,1.6547985,1.028287
1965.0,"('Malaysia', 'Saudi Arabia')",0.815789473684211,0.05749954999999998,0.05749954999999998,0.9502261
1965.0,"('Malaysia', 'Singapore')",0.717391304347826,-0.11678515,-0.11678515,1.2987955
1965.0,"('Malaysia', 'Thailand')",0.925,0.66708305,0.66708305,0.2689409
1965.0,"('Malaysia', 'United States of America')",0.65,1.3507772999999998,1.3507772999999998,1.6363294
1965.0,"('Saudi Arabia', 'Singapore')",0.954545454545455,-0.5918982,-0.5918982,0.3485694
1965.0,"('Saudi Arabia', 'Thailand')",0.776315789473684,0.19197,0.19197,1.219167
1965.0,"('Saudi Arabia', 'United States of America')",0.513157894736842,0.8756642499999999,0.8756642499999999,2.5865555
1965.0,"('Singapore', 'Thailand')",0.673913043478261,0.017685300000000015,0.017685300000000015,1.5677364
1965.0,"('Singapore', 'United States of America')",0.391304347826087,0.70137955,0.70137955,2.9351249
1965.0,"('Thailand', 'United States of America')",0.725,1.48524775,1.48524775,1.3673885
1966.0,"('Indonesia', 'Japan')",0.614583333333333,0.28829645,0.28829645,1.6544591
1966.0,"('Indonesia', 'Malaysia')",0.711111111111111,0.14303834999999998,0.14303834999999998,1.3639429
1966.0,"('Indonesia', 'Saudi Arabia')",0.931818181818182,-0.496193,-0.496193,0.0854802000000001
1966.0,"('Indonesia', 'Singapore')",0.911111111111111,-0.6013099,-0.6013099,0.1247536
1966.0,"('Indonesia', 'Thailand')",0.708333333333333,0.09860069999999999,0.09860069999999999,1.2750676
1966.0,"('Indonesia', 'United States of America')",0.46875,0.8336854499999999,0.8336854499999999,2.7452371
1966.0,"('Japan', 'Malaysia')",0.83695652173913,0.9702679000000001,0.9702679000000001,0.2905162
1966.0,"('Japan', 'Saudi Arabia')",0.652173913043478,0.33103655,0.33103655,1.5689789
1966.0,"('Japan', 'Singapore')",0.574468085106383,0.22591965000000003,0.22591965000000003,1.7792127
1966.0,"('Japan', 'Thailand')",0.87,0.92583025,0.92583025,0.3793915
1966.0,"('Japan', 'United States of America')",0.8,1.660915,1.660915,1.090778
1966.0,"('Malaysia', 'Saudi Arabia')",0.777777777777778,0.18577845,0.18577845,1.2784627
1966.0,"('Malaysia', 'Singapore')",0.686046511627907,0.08066155000000003,0.08066155000000003,1.4886965
1966.0,"('Malaysia', 'Thailand')",0.891304347826087,0.78057215,0.78057215,0.0888753
1966.0,"('Malaysia', 'United States of America')",0.66304347826087,1.5156569,1.5156569,1.3812942
1966.0,"('Saudi Arabia', 'Singapore')",0.906976744186046,-0.5585698,-0.5585698,0.2102338
1966.0,"('Saudi Arabia', 'Thailand')",0.75,0.14134080000000002,0.14134080000000002,1.1895874
1966.0,"('Saudi Arabia', 'United States of America')",0.456521739130435,0.8764255499999999,0.8764255499999999,2.6597569
1966.0,"('Singapore', 'Thailand')",0.702127659574468,0.03622390000000003,0.03622390000000003,1.3998212
1966.0,"('Singapore', 'United States of America')",0.414893617021277,0.7713086499999999,0.7713086499999999,2.8699907
1966.0,"('Thailand', 'United States of America')",0.69,1.4712192499999999,1.4712192499999999,1.4701695
1967.0,"('Indonesia', 'Japan')",0.605263157894737,0.11842344999999999,0.11842344999999999,1.6499195
1967.0,"('Indonesia', 'Malaysia')",0.845454545454545,-0.4739508,-0.4739508,0.465171
1967.0,"('Indonesia', 'Saudi Arabia')",0.857142857142857,-1.0166461500000001,-1.0166461500000001,0.6202197
1967.0,"('Indonesia', 'Singapore')",0.760869565217391,-0.47641795,-0.47641795,0.4602367
1967.0,"('Indonesia', 'Thailand')",0.745614035087719,-0.1768636,-0.1768636,1.0593454
1967.0,"('Indonesia', 'United States of America')",0.403508771929825,0.9020573500000001,0.9020573500000001,3.2171873
1967.0,"('Japan', 'Malaysia')",0.636363636363636,0.35100895,0.35100895,1.1847485
1967.0,"('Japan', 'Saudi Arabia')",0.488095238095238,-0.19168640000000003,-0.19168640000000003,2.2701392
1967.0,"('Japan', 'Singapore')",0.652173913043478,0.3485418,0.3485418,1.1896828
1967.0,"('Japan', 'Thailand')",0.736842105263158,0.64809615,0.64809615,0.5905741
1967.0,"('Japan', 'United States of America')",0.798245614035088,1.7270171,1.7270171,1.5672678
1967.0,"('Malaysia', 'Saudi Arabia')",0.804878048780488,-0.78406065,-0.78406065,1.0853907
1967.0,"('Malaysia', 'Singapore')",0.7,-0.24383245,-0.24383245,0.0049343
1967.0,"('Malaysia', 'Thailand')",0.763636363636364,0.05572189999999999,0.05572189999999999,0.5941744
1967.0,"('Malaysia', 'United States of America')",0.490909090909091,1.13464285,1.13464285,2.7520163
1967.0,"('Saudi Arabia', 'Singapore')",0.728571428571429,-0.7865278,-0.7865278,1.0804564
1967.0,"('Saudi Arabia', 'Thailand')",0.607142857142857,-0.48697345000000003,-0.48697345000000003,1.6795651
1967.0,"('Saudi Arabia', 'United States of America')",0.261904761904762,0.5919475000000001,0.5919475000000001,3.837407
1967.0,"('Singapore', 'Thailand')",0.83695652173913,0.05325474999999999,0.05325474999999999,0.5991087
1967.0,"('Singapore', 'United States of America')",0.5,1.1321757000000001,1.1321757000000001,2.7569506
1967.0,"('Thailand', 'United States of America')",0.62280701754386,1.43173005,1.43173005,2.1578419
1968.0,"('Indonesia', 'Japan')",0.702127659574468,0.5882639999999999,0.5882639999999999,1.640746
1968.0,"('Indonesia', 'Malaysia')",0.75531914893617,0.18495835,0.18495835,0.8341347
1968.0,"('Indonesia', 'Saudi Arabia')",0.909090909090909,-0.15624464,-0.15624464,0.15172872
1968.0,"('Indonesia', 'Singapore')",0.861702127659574,-0.126958875,-0.126958875,0.21030025
1968.0,"('Indonesia', 'Thailand')",0.882978723404255,0.16573254999999998,0.16573254999999998,0.7956831
1968.0,"('Indonesia', 'United States of America')",0.51063829787234,1.0625705,1.0625705,2.589359
1968.0,"('Japan', 'Malaysia')",0.774509803921569,1.00533135,1.00533135,0.8066113
1968.0,"('Japan', 'Saudi Arabia')",0.6875,0.66412836,0.66412836,1.48901728
1968.0,"('Japan', 'Singapore')",0.656862745098039,0.693414125,0.693414125,1.43044575
1968.0,"('Japan', 'Thailand')",0.774509803921569,0.98610555,0.98610555,0.8450629
1968.0,"('Japan', 'United States of America')",0.803921568627451,1.8829435,1.8829435,0.948613
1968.0,"('Malaysia', 'Saudi Arabia')",0.760416666666667,0.26082271,0.26082271,0.68240598
1968.0,"('Malaysia', 'Singapore')",0.823529411764706,0.290108475,0.290108475,0.62383445
1968.0,"('Malaysia', 'Thailand')",0.803921568627451,0.5827998999999999,0.5827998999999999,0.0384516
1968.0,"('Malaysia', 'United States of America')",0.598039215686274,1.47963785,1.47963785,1.7552243
1968.0,"('Saudi Arabia', 'Singapore')",0.833333333333333,-0.051094515,-0.051094515,0.05857153
1968.0,"('Saudi Arabia', 'Thailand')",0.885416666666667,0.24159691,0.24159691,0.64395438
1968.0,"('Saudi Arabia', 'United States of America')",0.5,1.13843486,1.13843486,2.43763028
1968.0,"('Singapore', 'Thailand')",0.803921568627451,0.27088267499999996,0.27088267499999996,0.58538285
1968.0,"('Singapore', 'United States of America')",0.480392156862745,1.167720625,1.167720625,2.37905875
1968.0,"('Thailand', 'United States of America')",0.598039215686274,1.46041205,1.46041205,1.7936759
1969.0,"('Indonesia', 'Japan')",0.630952380952381,0.29989245000000003,0.29989245000000003,1.7093191
1969.0,"('Indonesia', 'Malaysia')",0.869047619047619,-0.07002979999999998,-0.07002979999999998,0.9694746
1969.0,"('Indonesia', 'Saudi Arabia')",0.925,-0.4986712,-0.4986712,0.1121918
1969.0,"('Indonesia', 'Singapore')",0.805555555555556,-0.14572704999999997,-0.14572704999999997,0.8180801
1969.0,"('Indonesia', 'Thailand')",0.829268292682927,-0.014225249999999967,-0.014225249999999967,1.0810837
1969.0,"('Indonesia', 'United States of America')",0.48780487804878,0.80129995,0.80129995,2.7121341
1969.0,"('Japan', 'Malaysia')",0.738636363636364,0.78462975,0.78462975,0.7398445
1969.0,"('Japan', 'Saudi Arabia')",0.654761904761905,0.35598835,0.35598835,1.5971273
1969.0,"('Japan', 'Singapore')",0.736842105263158,0.7089325,0.7089325,0.891239
1969.0,"('Japan', 'Thailand')",0.767441860465116,0.8404343000000001,0.8404343000000001,0.6282354
1969.0,"('Japan', 'United States of America')",0.837209302325581,1.6559594999999998,1.6559594999999998,1.002815
1969.0,"('Malaysia', 'Saudi Arabia')",0.857142857142857,-0.013933899999999999,-0.013933899999999999,0.8572828
1969.0,"('Malaysia', 'Singapore')",0.828947368421053,0.33901025,0.33901025,0.1513945
1969.0,"('Malaysia', 'Thailand')",0.906976744186046,0.47051205,0.47051205,0.1116091
1969.0,"('Malaysia', 'United States of America')",0.581395348837209,1.28603725,1.28603725,1.7426595
1969.0,"('Saudi Arabia', 'Singapore')",0.756756756756757,-0.08963114999999999,-0.08963114999999999,0.7058883
1969.0,"('Saudi Arabia', 'Thailand')",0.853658536585366,0.04187065000000001,0.04187065000000001,0.9688919
1969.0,"('Saudi Arabia', 'United States of America')",0.48780487804878,0.8573958499999998,0.8573958499999998,2.5999423
1969.0,"('Singapore', 'Thailand')",0.783783783783784,0.3948148,0.3948148,0.2630036
1969.0,"('Singapore', 'United States of America')",0.567567567567568,1.21034,1.21034,1.894054
1969.0,"('Thailand', 'United States of America')",0.619047619047619,1.3418417999999999,1.3418417999999999,1.6310504
1970.0,"('Indonesia', 'Japan')",0.7109375,0.37583884999999995,0.37583884999999995,1.3315643
1970.0,"('Indonesia', 'Malaysia')",0.953846153846154,-0.12964778500000002,-0.12964778500000002,0.32059103
1970.0,"('Indonesia', 'Saudi Arabia')",0.854838709677419,-0.4412107,-0.4412107,0.3025348
1970.0,"('Indonesia', 'Singapore')",0.862903225806452,-0.04512600000000001,-0.04512600000000001,0.4896346
1970.0,"('Indonesia', 'Thailand')",0.825396825396825,0.18409294999999998,0.18409294999999998,0.9480725
1970.0,"('Indonesia', 'United States of America')",0.476923076923077,0.96205585,0.96205585,2.5039983
1970.0,"('Japan', 'Malaysia')",0.742424242424242,0.536134365,0.536134365,1.01097327
1970.0,"('Japan', 'Saudi Arabia')",0.6328125,0.22457144999999995,0.22457144999999995,1.6340991
1970.0,"('Japan', 'Singapore')",0.7890625,0.62065615,0.62065615,0.8419297
1970.0,"('Japan', 'Thailand')",0.84375,0.8498751,0.8498751,0.3834918
1970.0,"('Japan', 'United States of America')",0.78030303030303,1.6278380000000001,1.6278380000000001,1.172434
1970.0,"('Malaysia', 'Saudi Arabia')",0.8203125,-0.280915185,-0.280915185,0.62312583
1970.0,"('Malaysia', 'Singapore')",0.8671875,0.115169515,0.115169515,0.16904357
1970.0,"('Malaysia', 'Thailand')",0.853846153846154,0.344388465,0.344388465,0.62748147
1970.0,"('Malaysia', 'United States of America')",0.514925373134328,1.122351365,1.122351365,2.18340727
1970.0,"('Saudi Arabia', 'Singapore')",0.766129032258065,-0.1963934,-0.1963934,0.7921694
1970.0,"('Saudi Arabia', 'Thailand')",0.758064516129032,0.03282554999999998,0.03282554999999998,1.2506073
1970.0,"('Saudi Arabia', 'United States of America')",0.421875,0.81078845,0.81078845,2.8065331
1970.0,"('Singapore', 'Thailand')",0.895161290322581,0.42891025,0.42891025,0.4584379
