Year,Product,HS Code,Country,Country ISO,Imports,Exports,Trade Volume
2013,Machinery & Boilers,84,Thailand,THA,1636157169.0,3259614269.0,4895771438.0
2013,Machinery & Boilers,84,USA,USA,11755659751.0,5753397103.0,17509056854.0
2013,Optical & Medical Instruments,90,China,CHN,899192586.5,2151895405.0,3051087991.5
2013,Optical & Medical Instruments,90,Hong Kong,HKG,79337628.9,642816116.5,722153745.4
2013,Optical & Medical Instruments,90,Indonesia,IDN,546627264.8,1310825048.0,1857452312.8
2013,Optical & Medical Instruments,90,Japan,JPN,981895579.7,879955208.7,1861850788.4
2013,Optical & Medical Instruments,90,Malaysia,MYS,781537795.0,1142860319.0,1924398114.0
2013,Optical & Medical Instruments,90,South Korea,KOR,183452026.5,816117864.1,999569890.6
2013,Optical & Medical Instruments,90,Saudi Arabia,SAU,1060323.964,59836144.8,60896468.764
2013,Optical & Medical Instruments,90,Thailand,THA,118639817.4,502586628.8,621226446.2
2013,Optical & Medical Instruments,90,USA,USA,3576649684.0,2509212513.0,6085862197.0
2013,Organic Chemicals,29,China,CHN,806879075.4,2939184017.0,3746063092.4
2013,Organic Chemicals,29,Hong Kong,HKG,3430489.124,98589486.46,102019975.584
2013,Organic Chemicals,29,Indonesia,IDN,97951194.32,1440088475.0,1538039669.32
2013,Organic Chemicals,29,Japan,JPN,265468555.3,374240614.4,639709169.7
2013,Organic Chemicals,29,Malaysia,MYS,375270744.8,1104657878.0,1479928622.8
2013,Organic Chemicals,29,South Korea,KOR,164481587.7,552629261.7,717110849.4000001
2013,Organic Chemicals,29,Saudi Arabia,SAU,1263136167.0,13247839.41,1276384006.41
2013,Organic Chemicals,29,Thailand,THA,451013943.4,894814831.7,1345828775.1
2013,Organic Chemicals,29,USA,USA,738669105.8,477487798.6,1216156904.4
2013,Plastics,39,China,CHN,585712112.5,4400439566.0,4986151678.5
2013,Plastics,39,Hong Kong,HKG,29877778.87,537107085.8,566984864.67
2013,Plastics,39,Indonesia,IDN,167605477.5,1700407930.0,1868013407.5
2013,Plastics,39,Japan,JPN,507248360.5,487931303.1,995179663.6
2013,Plastics,39,Malaysia,MYS,842725633.4,1967288116.0,2810013749.4
2013,Plastics,39,South Korea,KOR,235329679.4,274709435.0,510039114.4
2013,Plastics,39,Saudi Arabia,SAU,2014607135.0,62719334.7,2077326469.7
2013,Plastics,39,Thailand,THA,162683404.7,883973131.2,1046656535.9
2013,Plastics,39,USA,USA,1196633168.0,416916614.0,1613549782.0
2014,Other Chemicals,38,China,CHN,368988825.5,1053755957.0,1422744782.5
2014,Other Chemicals,38,Hong Kong,HKG,13001049.48,89773529.5,102774578.98
2014,Other Chemicals,38,Indonesia,IDN,239172739.6,369028469.2,608201208.8
2014,Other Chemicals,38,Japan,JPN,366694579.1,325414919.4,692109498.5
2014,Other Chemicals,38,Malaysia,MYS,337159683.4,419881102.9,757040786.3
2014,Other Chemicals,38,South Korea,KOR,90639549.71,451709931.8,542349481.51
2014,Other Chemicals,38,Saudi Arabia,SAU,11821423.37,7788550.273,19609973.643
2014,Other Chemicals,38,Thailand,THA,14500692.07,283779479.9,298280171.97
2014,Other Chemicals,38,USA,USA,1155978104.0,321609727.4,1477587831.4
2014,Electrical Equipment & AV Gear,85,China,CHN,16626522457.0,22858394298.0,39484916755.0
2014,Electrical Equipment & AV Gear,85,Hong Kong,HKG,758525679.0,28411754600.0,29170280279.0
2014,Electrical Equipment & AV Gear,85,Indonesia,IDN,2226740609.0,5223663436.0,7450404045.0
2014,Electrical Equipment & AV Gear,85,Japan,JPN,4802828012.0,6771847151.0,11574675163.0
2014,Electrical Equipment & AV Gear,85,Malaysia,MYS,12061069423.0,11352117674.0,23413187097.0
2014,Electrical Equipment & AV Gear,85,South Korea,KOR,10448194284.0,7817979046.0,18266173330.0
2014,Electrical Equipment & AV Gear,85,Saudi Arabia,SAU,4854650.647,77173005.65,82027656.297
2014,Electrical Equipment & AV Gear,85,Thailand,THA,1753473011.0,4740902263.0,6494375274.0
2014,Electrical Equipment & AV Gear,85,USA,USA,5827883533.0,7654552108.0,13482435641.0
2014,Cosmetics & Fragrances,33,China,CHN,144088523.3,454386739.7,598475263.0
2014,Cosmetics & Fragrances,33,Hong Kong,HKG,52326624.56,560301386.5,612628011.06
2014,Cosmetics & Fragrances,33,Indonesia,IDN,62486566.16,492100771.1,554587337.26
2014,Cosmetics & Fragrances,33,Japan,JPN,201475221.3,291892222.5,493367443.8
2014,Cosmetics & Fragrances,33,Malaysia,MYS,55538285.89,290264621.1,345802906.99
2014,Cosmetics & Fragrances,33,South Korea,KOR,44214125.27,617381155.0,661595280.27
2014,Cosmetics & Fragrances,33,Saudi Arabia,SAU,3114772.795,4046419.547,7161192.342
2014,Cosmetics & Fragrances,33,Thailand,THA,66466347.77,410261071.7,476727419.47
2014,Cosmetics & Fragrances,33,USA,USA,385233947.2,199194403.4,584428350.6
2014,Base Metal Products,83,China,CHN,142321959.0,35211111.37,177533070.37
2014,Base Metal Products,83,Hong Kong,HKG,8301065.131,21104855.42,29405920.551000003
2014,Base Metal Products,83,Indonesia,IDN,15592531.74,90278975.81,105871507.55
2014,Base Metal Products,83,Japan,JPN,27805581.77,5449670.992,33255252.762
2014,Base Metal Products,83,Malaysia,MYS,58570116.28,86926049.99,145496166.26999998
2014,Base Metal Products,83,South Korea,KOR,15995549.86,7099393.397,23094943.257
2014,Base Metal Products,83,Saudi Arabia,SAU,14015.632,814081.454,828097.086
2014,Base Metal Products,83,Thailand,THA,9131046.713,22399728.97,31530775.683
2014,Base Metal Products,83,USA,USA,73930471.68,30490350.68,104420822.36
